ESTADO,MUNICIPIO,LATITUD,LONGITUD,PEA
SINALOA,Choix,26.70701083,-108.3223519,5080
SINALOA,Elota,23.91540389,-106.8927117,9597
SINALOA,Escuinapa,22.83505139,-105.7778758,16923
SINALOA,El Fuerte,26.42159889,-108.6199664,6398
SINALOA,Guasave,25.56554722,-108.4718175,37425
SINALOA,Mazatlán,23.20031583,-106.4222214,226148
SINALOA,Mocorito,25.48187694,-107.9215617,2708
SINALOA,Rosario,22.99087417,-105.8537567,8632
SINALOA,Salvador Alvarado,25.457,-108.0807,31130
SINALOA,San Ignacio,23.94027583,-106.4254969,1855
SINALOA,Sinaloa,25.82237222,-108.2220458,2312
SINALOA,Navolato,24.76721889,-107.6967603,14677
SONORA,Aconchi,29.8258725,-110.2285519,676
SONORA,Agua Prieta,31.32781528,-109.5463514,43042
SONORA,Alamos,27.02405,-108.9349258,5003
SONORA,Altar,30.71333889,-111.8335719,3595
SONORA,Arivechi,28.92864472,-109.1870919,268
SONORA,Arizpe,30.33623167,-110.1668086,671
SONORA,Atil,30.84398889,-111.5838917,206
SONORA,Bacadéhuachi,29.80907361,-109.1407453,346
SONORA,Bacanora,28.9840625,-109.4004014,185
SONORA,Bacerac,30.35527778,-108.9297992,398
SONORA,Bacoachi,30.63303833,-109.9690075,353
SONORA,Bácum,27.55057833,-110.0826747,2059
SONORA,Banámichi,30.00777556,-110.2155528,610
SONORA,Baviácora,29.715235,-110.1650522,690
SONORA,Bavispe,30.48012333,-108.9410231,198
SONORA,Benjamín Hill,30.16716306,-111.1179217,1898
SONORA,Caborca,30.71407389,-112.1483547,32922
SONORA,Cajeme,27.49648889,-109.9327161,165040
SONORA,Cananea,30.98265278,-110.3016714,16601
SONORA,Carbó,29.68468861,-110.9544314,1962
SONORA,La Colorada,28.80291194,-110.5806653,126
SONORA,Cucurpe,30.32919194,-110.7058867,247
SONORA,Cumpas,29.99356361,-109.7824969,1317
SONORA,Divisaderos,29.61506944,-109.4706711,295
SONORA,Empalme,27.95760583,-110.8159933,18681
SONORA,Etchojoa,26.91083333,-109.6252778,4373
SONORA,Fronteras,30.89824583,-109.5600078,230
SONORA,Granados,29.86229333,-109.3105222,422
SONORA,Guaymas,27.92324861,-110.8894447,57068
SONORA,Hermosillo,29.07489167,-110.9584636,442715
SONORA,Huachinera,30.21148222,-108.9588161,337
SONORA,Huásabas,29.90418806,-109.3014694,350
SONORA,Huatabampo,26.82689694,-109.6441533,13615
SONORA,Huépac,29.91126917,-110.2137153,231
SONORA,Imuris,30.77732972,-110.8615386,3210
SONORA,Magdalena,30.63035556,-110.9694044,14246
SONORA,Mazatán,29.00335694,-110.1402208,421
SONORA,Moctezuma,29.80217972,-109.6803367,2030
SONORA,Naco,31.33154722,-109.9481319,2251
SONORA,Nácori Chico,29.68632472,-108.9785942,290
SONORA,Nacozari de García,30.3737225,-109.6864703,5678
SONORA,Navojoa,27.0815975,-109.4455461,57961
SONORA,Nogales,31.32590306,-110.9457447,134851
SONORA,Onavas,28.46053917,-109.5295183,151
SONORA,Opodepe,29.92669,-110.6310872,134
SONORA,Oquitoa,30.74205389,-111.7348181,193
SONORA,Pitiquito,30.67599583,-112.0539253,2510
SONORA,Puerto Peñasco,31.30678083,-113.5401308,31939
SONORA,Quiriego,27.52048778,-109.2512294,481
SONORA,Rayón,29.71447861,-110.5735044,489
SONORA,Rosario,27.84065917,-109.37077,1268
SONORA,Sahuaripa,29.05633056,-109.2333706,1502
SONORA,San Felipe de Jesús,29.85862417,-110.2410581,147
SONORA,San Javier,28.59528278,-109.7394606,174
SONORA,San Luis Río Colorado,32.47983111,-114.7796244,88245
SONORA,San Miguel de Horcasitas,29.48849333,-110.7271633,206
SONORA,San Pedro de la Cueva,29.28648194,-109.7361089,374
SONORA,Santa Ana,30.54389056,-111.1210858,5556
SONORA,Santa Cruz,31.23153556,-110.5959778,348
SONORA,Sáric,31.102665,-111.3790733,244
SONORA,Soyopa,28.76421472,-109.6346314,66
SONORA,Suaqui Grande,28.3955475,-109.8882028,451
SONORA,Tepache,29.53439861,-109.5323731,372
SONORA,Trincheras,30.39862083,-111.5314825,360
SONORA,Tubutama,30.88485417,-111.4658436,77
SONORA,Ures,29.42807667,-110.3895825,1687
SONORA,Villa Hidalgo,30.16310611,-109.3198694,452
SONORA,Villa Pesqueira,29.11831722,-109.9689094,214
SONORA,Yécora,28.37269472,-108.9259056,875
SONORA,General Plutarco Elías Calles,31.86639583,-112.8572769,5300
SONORA,Benito Juárez,27.12781,-109.8425733,6212
SONORA,San Ignacio Río Muerto,27.411415,-110.2415142,3751
TABASCO,Balancán,17.800395,-91.53384611,6977
TABASCO,Cárdenas,17.98943,-93.37685556,37956
TABASCO,Centla,18.53011083,-92.65218722,10336
TABASCO,Centro,17.9878375,-92.91941611,179881
TABASCO,Comalcalco,18.26604806,-93.22501722,20961
TABASCO,Cunduacán,18.06536333,-93.17430028,10155
TABASCO,Emiliano Zapata,17.74458222,-91.76508139,11251
TABASCO,Huimanguillo,17.83517444,-93.39076917,13277
TABASCO,Jalapa,17.71972917,-92.81217139,2876
TABASCO,Jalpa de Méndez,18.1768475,-93.06259667,7229
TABASCO,Jonuta,18.09070611,-92.13872917,3737
TABASCO,Macuspana,17.75643139,-92.59407056,14194
TABASCO,Nacajuca,18.16885722,-93.02004278,5549
TABASCO,Paraíso,18.39577,-93.21423694,11713
TABASCO,Tacotalpa,17.5917925,-92.82628389,3515
TABASCO,Teapa,17.54828444,-92.95299444,14498
TABASCO,Tenosique,17.47749417,-91.42594778,16929
TAMAULIPAS,Abasolo,24.06083667,-98.37427889,2369
TAMAULIPAS,Aldama,22.91930611,-98.07371306,6754
TAMAULIPAS,Altamira,22.39155306,-97.93668694,39443
TAMAULIPAS,Antiguo Morelos,22.54942,-99.08361722,1569
TAMAULIPAS,Burgos,24.94663972,-98.79901,708
TAMAULIPAS,Bustamante,23.43547722,-99.75780806,538
TAMAULIPAS,Camargo,26.31672389,-98.83598861,4524
TAMAULIPAS,Casas,23.72713389,-98.73784194,271
TAMAULIPAS,Ciudad Madero,22.24627861,-97.837,98559
TAMAULIPAS,Cruillas,24.75517083,-98.53454222,291
TAMAULIPAS,Gómez Farías,22.88645528,-99.02777528,921
TAMAULIPAS,González,22.82732889,-98.42596889,4976
TAMAULIPAS,Güémez,23.91914083,-99.00832972,722
TAMAULIPAS,Guerrero,26.56635111,-99.22763,1726
TAMAULIPAS,Gustavo Díaz Ordaz,26.23396667,-98.59028194,5631
TAMAULIPAS,Hidalgo,24.24694444,-99.43805556,1481
TAMAULIPAS,Jaumave,23.40512028,-99.375675,2735
TAMAULIPAS,Jiménez,24.21449333,-98.48570444,1762
TAMAULIPAS,Llera,23.31896,-99.02363028,1855
TAMAULIPAS,Mainero,24.55903972,-99.61268806,111
TAMAULIPAS,El Mante,22.74399917,-98.97171806,37828
TAMAULIPAS,Matamoros,25.87991528,-97.5048225,259458
TAMAULIPAS,Méndez,25.11654806,-98.58621722,414
TAMAULIPAS,Mier,26.43047028,-99.14869417,3050
TAMAULIPAS,Miguel Alemán,26.40101778,-99.02610917,10834
TAMAULIPAS,Miquihuana,23.57395028,-99.75419722,529
TAMAULIPAS,Nuevo Laredo,27.48629139,-99.50849278,204261
TAMAULIPAS,Nuevo Morelos,22.53447056,-99.22133278,1019
TAMAULIPAS,Ocampo,22.84504028,-99.33602389,2452
TAMAULIPAS,Padilla,24.04879861,-98.90029417,2439
TAMAULIPAS,Palmillas,23.30175917,-99.54753944,396
TAMAULIPAS,Reynosa,26.09235,-98.27812917,361026
TAMAULIPAS,Río Bravo,25.98099639,-98.09013833,55214
TAMAULIPAS,San Carlos,24.58177361,-98.943635,583
TAMAULIPAS,San Fernando,24.84867806,-98.15962083,12642
TAMAULIPAS,San Nicolás,24.69364056,-98.82874528,10
TAMAULIPAS,Soto la Marina,23.76703861,-98.20619,5394
TAMAULIPAS,Tampico,22.21606028,-97.85838667,148102
TAMAULIPAS,Tula,22.99687694,-99.71299778,5108
TAMAULIPAS,Valle Hermoso,25.67379972,-97.81245417,23196
TAMAULIPAS,Victoria,23.73105306,-99.15125028,166262
TAMAULIPAS,Villagrán,24.47319111,-99.48811056,535
TAMAULIPAS,Xicoténcatl,22.99677167,-98.94567722,4456
TLAXCALA,Amaxac de Guerrero,19.35028583,-98.16956944,5171
TLAXCALA,Apetatitlán de Antonio Carvajal,19.33226028,-98.19682167,2008
TLAXCALA,Atlangatepec,19.53231722,-98.20853444,276
TLAXCALA,Atltzayanca,19.43136417,-97.79653194,2224
TLAXCALA,Apizaco,19.41633472,-98.14061167,24343
TLAXCALA,Calpulalpan,19.58852583,-98.57047556,18205
TLAXCALA,El Carmen Tequexquitla,19.32458611,-97.65915917,5929
TLAXCALA,Cuapiaxtla,19.29666056,-97.76937528,4599
TLAXCALA,Cuaxomulco,19.35580722,-98.10312222,1656
TLAXCALA,Chiautempan,19.31398,-98.19296139,27659
TLAXCALA,Muñoz de Domingo Arenas,19.47604972,-98.20888583,919
TLAXCALA,Españita,19.46229944,-98.42380667,1234
TLAXCALA,Huamantla,19.31265972,-97.92310278,29959
TLAXCALA,Hueyotlipan,19.46998806,-98.34849806,2479
TLAXCALA,Ixtacuixtla de Mariano Matamoros,19.32664583,-98.377115,3665
TLAXCALA,Ixtenco,19.25114417,-97.89511111,3748
TLAXCALA,Mazatecochco de José María Morelos,19.17972583,-98.19067944,5555
TLAXCALA,Contla de Juan Cuamatzi,19.33451778,-98.16790639,15615
TLAXCALA,Tepetitla de Lardizábal,19.26753,-98.38200889,4582
TLAXCALA,Sanctórum de Lázaro Cárdenas,19.49270472,-98.47204111,1940
TLAXCALA,Nanacamilpa de Mariano Arista,19.49316,-98.5363425,6191
TLAXCALA,Acuamanala de Miguel Hidalgo,19.22467472,-98.20081306,902
TLAXCALA,Natívitas,19.23450833,-98.31519417,828
TLAXCALA,Panotla,19.31512917,-98.26723306,4139
TLAXCALA,San Pablo del Monte,19.11973778,-98.17041583,34701
TLAXCALA,Santa Cruz Tlaxcala,19.35579528,-98.15037972,2764
TLAXCALA,Tenancingo,19.14775778,-98.20253,4773
TLAXCALA,Teolocholco,19.24439444,-98.19235139,8979
TLAXCALA,Tepeyanco,19.24556722,-98.23603528,1837
TLAXCALA,Terrenate,19.4774375,-97.91910472,2257
TLAXCALA,Tetla de la Solidaridad,19.44141556,-98.10405222,8262
TLAXCALA,Tetlatlahuca,19.23163944,-98.29572833,2146
TLAXCALA,Tlaxcala,19.31655278,-98.23764028,7165
TLAXCALA,Tlaxco,19.61488944,-98.11920111,8397
TLAXCALA,Tocatlán,19.39045194,-98.03193111,2690
TLAXCALA,Totolac,19.32564417,-98.25841333,3841
TLAXCALA,Ziltlaltépec de Trinidad Sánchez Santos,19.20472972,-97.90875639,2837
TLAXCALA,Tzompantepec,19.37606222,-98.09117139,1128
TLAXCALA,Xaloztoc,19.40418028,-98.04882306,5472
TLAXCALA,Xaltocan,19.42380889,-98.21064889,599
TLAXCALA,Papalotla de Xicohténcatl,19.1698525,-98.20458639,13842
TLAXCALA,Xicohtzinco,19.17503389,-98.23372222,6464
TLAXCALA,Yauhquemehcan,19.40501,-98.18401083,2099
TLAXCALA,Zacatelco,19.21615,-98.24022639,22762
TLAXCALA,Benito Juárez,19.58451361,-98.4263575,2584
TLAXCALA,Emiliano Zapata,19.55880583,-97.91720056,1458
TLAXCALA,Lázaro Cárdenas,19.53876389,-97.98319056,1145
TLAXCALA,La Magdalena Tlaltelulco,19.277355,-98.19496167,911
TLAXCALA,San Damián Texóloc,19.27843167,-98.28462389,2855
TLAXCALA,San Francisco Tetlanohcan,19.26007833,-98.16355028,5430
TLAXCALA,San Jerónimo Zacualpan,19.24171194,-98.26261722,1811
TLAXCALA,San José Teacalco,19.33570417,-98.06442306,2376
TLAXCALA,San Juan Huactzinco,19.23794556,-98.25030056,4135
TLAXCALA,San Lorenzo Axocomanitla,19.22522361,-98.24887389,2422
TLAXCALA,San Lucas Tecopilco,19.48498917,-98.25654222,987
TLAXCALA,Santa Ana Nopalucan,19.29983556,-98.33418917,3574
TLAXCALA,Santa Apolonia Teacalco,19.23716833,-98.30866917,1851
TLAXCALA,Santa Catarina Ayometla,19.19991889,-98.21441833,3807
TLAXCALA,Santa Cruz Quilehtla,19.21317972,-98.22201778,2561
TLAXCALA,Santa Isabel Xiloxoxtla,19.26806444,-98.21355806,2328
VERACRUZ,Acajete,19.58697444,-97.01045361,846
VERACRUZ,Acatlán,19.69692417,-96.84217472,1288
VERACRUZ,Acayucan,17.9488225,-94.91387083,25613
VERACRUZ,Actopan,19.50405111,-96.61688139,2294
VERACRUZ,Acula,18.50603056,-95.77458389,1237
VERACRUZ,Acultzingo,18.71876278,-97.30283722,3142
VERACRUZ,Camarón de Tejeda,19.02117472,-96.61497556,1045
VERACRUZ,Alpatláhuac,19.11995083,-97.09315194,609
VERACRUZ,Alto Lucero de Gutiérrez Barrios,19.62352472,-96.73361944,2326
VERACRUZ,Altotonga,19.76614889,-97.24552611,11322
VERACRUZ,Alvarado,18.7742775,-95.76392917,10268
VERACRUZ,Amatitlán,18.43234389,-95.73327944,630
VERACRUZ,Naranjos Amatlán,21.3469025,-97.68625167,8829
VERACRUZ,Amatlán de los Reyes,18.84757833,-96.91548389,5165
VERACRUZ,Angel R. Cabada,18.59548167,-95.44272528,6779
VERACRUZ,La Antigua,19.36683028,-96.37138944,9993
VERACRUZ,Apazapan,19.3204225,-96.71864944,413
VERACRUZ,Aquila,18.79573528,-97.30812333,377
VERACRUZ,Astacinga,18.56683,-97.10207611,249
VERACRUZ,Atlahuilco,18.69742722,-97.09068556,422
VERACRUZ,Atoyac,18.91428861,-96.77827389,1295
VERACRUZ,Atzacan,18.90696778,-97.08390472,4775
VERACRUZ,Atzalan,19.78907583,-97.24414278,1168
VERACRUZ,Tlaltetela,19.31465972,-96.90258556,2631
VERACRUZ,Ayahualulco,19.35158556,-97.14880333,1116
VERACRUZ,Banderilla,19.59160667,-96.94088444,11440
VERACRUZ,Benito Juárez,20.88656083,-98.20544472,738
VERACRUZ,Boca del Río,19.10543889,-96.10665139,4851
VERACRUZ,Calcahualco,19.12229111,-97.08526389,460
VERACRUZ,Camerino Z. Mendoza,18.80424083,-97.18471722,15968
VERACRUZ,Carrillo Puerto,18.79989139,-96.57105972,528
VERACRUZ,Catemaco,18.42461472,-95.11233917,13832
VERACRUZ,Cazones de Herrera,20.703285,-97.31232056,2195
VERACRUZ,Cerro Azul,21.19146667,-97.74231861,9308
VERACRUZ,Citlaltépetl,21.32846806,-97.879275,2324
VERACRUZ,Coacoatzintla,19.65310611,-96.94514083,3678
VERACRUZ,Coahuitlán,20.27506167,-97.71487472,994
VERACRUZ,Coatepec,19.45466056,-96.96027417,29204
VERACRUZ,Coatzacoalcos,18.13788278,-94.45300139,106374
VERACRUZ,Coatzintla,20.48236333,-97.46078194,16575
VERACRUZ,Coetzala,18.78563639,-96.91669222,553
VERACRUZ,Colipa,19.92399972,-96.72673,1090
VERACRUZ,Comapa,19.16462889,-96.88623139,633
VERACRUZ,Córdoba,18.89438389,-96.93534917,72905
VERACRUZ,Cosamaloapan de Carpio,18.36477389,-95.79635861,15260
VERACRUZ,Cosautlán de Carvajal,19.33264361,-96.99136444,2517
VERACRUZ,Coscomatepec,19.07289833,-97.04642056,8366
VERACRUZ,Cosoleacaque,17.998595,-94.63569417,11483
VERACRUZ,Cotaxtla,18.83552583,-96.39541972,734
VERACRUZ,Coxquihui,20.18473722,-97.58627056,2085
VERACRUZ,Coyutla,20.24712167,-97.65769722,4277
VERACRUZ,Cuichapa,18.77351,-96.86922389,1423
VERACRUZ,Cuitláhuac,18.81453944,-96.72232278,7014
VERACRUZ,Chacaltianguis,18.30533639,-95.84139028,1705
VERACRUZ,Chalma,21.20839111,-98.39760306,1106
VERACRUZ,Chiconamel,21.23055556,-98.45951306,584
VERACRUZ,Chiconquiaco,19.74209611,-96.81880833,1659
VERACRUZ,Chicontepec,20.971975,-98.17834417,2486
VERACRUZ,Chinameca,18.01777778,-94.68305556,5929
VERACRUZ,Chinampa de Gorostiza,21.35959944,-97.73533806,2641
VERACRUZ,Las Choapas,17.90932583,-94.09027611,20784
VERACRUZ,Chocamán,19.01087111,-97.0332375,6072
VERACRUZ,Chontla,21.29343472,-97.92492972,1170
VERACRUZ,Chumatlán,20.2075325,-97.59463639,475
VERACRUZ,Emiliano Zapata,19.48309833,-96.79808333,873
VERACRUZ,Espinal,20.25942833,-97.39851444,1461
VERACRUZ,Filomeno Mata,20.20024639,-97.70373861,5018
VERACRUZ,Fortín,18.90366306,-96.99934556,10565
VERACRUZ,Gutiérrez Zamora,20.45193222,-97.08756583,7062
VERACRUZ,Hidalgotitlán,17.77101667,-94.64651639,1944
VERACRUZ,Huatusco,19.14697139,-96.96734972,18298
VERACRUZ,Huayacocotla,20.53727722,-98.47915194,2954
VERACRUZ,Hueyapan de Ocampo,18.15185806,-95.14268444,1855
VERACRUZ,Huiloapan de Cuauhtémoc,18.81657722,-97.15591972,1918
VERACRUZ,Ignacio de la Llave,18.72430556,-95.98563528,2269
VERACRUZ,Ilamatlán,20.78098111,-98.44325278,186
VERACRUZ,Isla,18.02751389,-95.52762806,13237
VERACRUZ,Ixcatepec,21.23763444,-98.00595194,1908
VERACRUZ,Ixhuacán de los Reyes,19.35594583,-97.11527972,1315
VERACRUZ,Ixhuatlán del Café,19.05115667,-96.984325,3525
VERACRUZ,Ixhuatlancillo,18.89792361,-97.14893472,2970
VERACRUZ,Ixhuatlán del Sureste,18.02275361,-94.3937275,4338
VERACRUZ,Ixhuatlán de Madero,20.68938111,-98.01255028,705
VERACRUZ,Ixmatlahuacan,18.44856861,-95.82988194,767
VERACRUZ,Ixtaczoquitlán,18.85106639,-97.06306722,13983
VERACRUZ,Jalacingo,19.80596611,-97.30868167,7486
VERACRUZ,Xalapa,19.52708472,-96.92264472,231038
VERACRUZ,Jalcomulco,19.33168556,-96.7618225,1617
VERACRUZ,Jáltipan,17.96606806,-94.72173472,15694
VERACRUZ,Jamapa,19.04202639,-96.24059083,2341
VERACRUZ,Jesús Carranza,17.43492694,-95.0262525,2537
VERACRUZ,Xico,19.42126944,-97.00723278,10637
VERACRUZ,Jilotepec,19.61130389,-96.95027972,1999
VERACRUZ,Juan Rodríguez Clara,17.99400361,-95.40135389,7271
VERACRUZ,Juchique de Ferrer,19.84116111,-96.69473028,1302
VERACRUZ,Landero y Coss,19.73519194,-96.85158778,453
VERACRUZ,Lerdo de Tejada,18.62819972,-95.52322194,8052
VERACRUZ,Magdalena,18.76058944,-97.0454675,354
VERACRUZ,Maltrata,18.81040083,-97.27830389,5957
VERACRUZ,Manlio Fabio Altamirano,19.09443417,-96.33323028,2963
VERACRUZ,Mariano Escobedo,18.91288556,-97.13002417,1490
VERACRUZ,Martínez de la Torre,20.07338778,-97.05384,32754
VERACRUZ,Mecatlán,20.21065556,-97.68174,1428
VERACRUZ,Mecayapan,18.22145722,-94.83764306,2349
VERACRUZ,Medellín de Bravo,19.05924056,-96.15817194,1476
VERACRUZ,Miahuatlán,19.70745944,-96.86985556,1279
VERACRUZ,Las Minas,19.69092417,-97.14611694,82
VERACRUZ,Minatitlán,17.9909775,-94.54844417,48261
VERACRUZ,Misantla,19.92863444,-96.85273611,14841
VERACRUZ,Mixtla de Altamirano,18.59561833,-96.99273389,144
VERACRUZ,Moloacán,17.98877194,-94.34708194,1113
VERACRUZ,Naolinco,19.6552675,-96.87367556,5072
VERACRUZ,Naranjal,18.81082611,-96.96134111,901
VERACRUZ,Nautla,20.20919167,-96.77414722,1579
VERACRUZ,Nogales,18.82253722,-97.16255639,9779
VERACRUZ,Oluta,17.92818528,-94.89694389,6691
VERACRUZ,Omealca,18.74730528,-96.78620306,1723
VERACRUZ,Orizaba,18.85096083,-97.09891444,59036
VERACRUZ,Otatitlán,18.1767125,-96.03457444,2440
VERACRUZ,Oteapan,17.99950333,-94.66658944,4966
VERACRUZ,Ozuluama de Mascareñas,21.66126056,-97.85050639,2287
VERACRUZ,Pajapan,18.26174361,-94.69178472,4857
VERACRUZ,Pánuco,22.0536125,-98.18130528,19508
VERACRUZ,Papantla,20.4467325,-97.32274917,28577
VERACRUZ,Paso del Macho,18.972155,-96.72451111,6866
VERACRUZ,Paso de Ovejas,19.28504694,-96.43845278,3183
VERACRUZ,La Perla,18.92761917,-97.13402361,1802
VERACRUZ,Perote,19.56065333,-97.24407194,19696
VERACRUZ,Platón Sánchez,21.27319778,-98.37414528,5071
VERACRUZ,Playa Vicente,17.83213278,-95.81205667,4427
VERACRUZ,Poza Rica de Hidalgo,20.5340875,-97.44356694,86448
VERACRUZ,Las Vigas de Ramírez,19.63847972,-97.10337778,4240
VERACRUZ,Pueblo Viejo,22.18363278,-97.83667611,4620
VERACRUZ,Puente Nacional,19.32737417,-96.48163889,176
VERACRUZ,Rafael Delgado,18.81052167,-97.0734375,4910
VERACRUZ,Rafael Lucio,19.59310556,-96.98955833,2344
VERACRUZ,Los Reyes,18.67257778,-97.0442575,426
VERACRUZ,Río Blanco,18.838865,-97.139525,19541
VERACRUZ,Saltabarranca,18.59024028,-95.53187889,1392
VERACRUZ,San Andrés Tenejapan,18.7887025,-97.09322528,351
VERACRUZ,San Andrés Tuxtla,18.44866833,-95.21257083,31040
VERACRUZ,San Juan Evangelista,17.88605222,-95.14008,1858
VERACRUZ,Santiago Tuxtla,18.46564278,-95.30175361,7377
VERACRUZ,Sayula de Alemán,17.88096944,-94.96010889,7280
VERACRUZ,Soconusco,17.96288056,-94.88105083,3193
VERACRUZ,Sochiapa,19.19329528,-96.94064556,583
VERACRUZ,Soledad Atzompa,18.755315,-97.14941333,352
VERACRUZ,Soledad de Doblado,19.04474583,-96.42328917,6739
VERACRUZ,Soteapan,18.22951,-94.87275639,2326
VERACRUZ,Tamalín,21.33793861,-97.81323,2844
VERACRUZ,Tamiahua,21.27974194,-97.44652472,2383
VERACRUZ,Tampico Alto,22.11304611,-97.801625,971
VERACRUZ,Tancoco,21.28638111,-97.79141917,588
VERACRUZ,Tantima,21.32963694,-97.83329222,568
VERACRUZ,Tantoyuca,21.35181417,-98.22991944,16477
VERACRUZ,Tatatila,19.69345694,-97.11214194,389
VERACRUZ,Castillo de Teayo,20.74973306,-97.63274944,2125
VERACRUZ,Tecolutla,20.4773925,-97.00845083,3078
VERACRUZ,Tehuipango,18.51776,-97.05612722,829
VERACRUZ,Álamo Temapache,20.9171425,-97.67553139,13212
VERACRUZ,Tempoal,21.52228056,-98.38812528,5856
VERACRUZ,Tenampa,19.248555,-96.88485361,1021
VERACRUZ,Tenochtitlán,19.81013306,-96.91636583,769
VERACRUZ,Teocelo,19.38625056,-96.97217694,5871
VERACRUZ,Tepatlaxco,19.067345,-96.84203861,659
VERACRUZ,Tepetlán,19.67386889,-96.79598667,631
VERACRUZ,Tepetzintla,21.16611333,-97.8510575,2686
VERACRUZ,Tequila,18.72980528,-97.06942472,1776
VERACRUZ,José Azueta,18.075635,-95.707965,3047
VERACRUZ,Texcatepec,20.58481944,-98.36456444,300
VERACRUZ,Texhuacán,18.62063806,-97.03873333,658
VERACRUZ,Texistepec,17.89420722,-94.81520889,4053
VERACRUZ,Tezonapa,18.60680694,-96.68753361,2748
VERACRUZ,Tierra Blanca,18.44744889,-96.36031472,23187
VERACRUZ,Tihuatlán,20.71667222,-97.537945,7361
VERACRUZ,Tlacojalpan,18.23088556,-95.9476275,1823
VERACRUZ,Tlacolulan,19.66485861,-97.00137083,614
VERACRUZ,Tlacotalpan,18.61327167,-95.65631111,3999
VERACRUZ,Tlacotepec de Mejía,19.19213417,-96.8365075,1164
VERACRUZ,Tlachichilco,20.62156861,-98.19904861,396
VERACRUZ,Tlalixcoyan,18.80216139,-96.06088806,1758
VERACRUZ,Tlalnelhuayocan,19.5647375,-96.97389694,604
VERACRUZ,Tlapacoyan,19.96265222,-97.21252972,17448
VERACRUZ,Tlaquilpa,18.61227056,-97.11888083,260
VERACRUZ,Tlilapan,18.80574556,-97.09905833,1741
VERACRUZ,Tomatlán,19.03153944,-97.01026056,2155
VERACRUZ,Tonayán,19.68289028,-96.92150694,522
VERACRUZ,Totutla,19.21128583,-96.96129472,1930
VERACRUZ,Tuxpan,20.96429667,-97.40392722,44245
VERACRUZ,Tuxtilla,18.23895972,-95.89474611,673
VERACRUZ,Ursulo Galván,19.40644611,-96.35996028,2631
VERACRUZ,Vega de Alatorre,20.02746583,-96.649765,3639
VERACRUZ,Veracruz,19.19032333,-96.1530275,212835
VERACRUZ,Villa Aldama,19.64888639,-97.223025,1621
VERACRUZ,Xoxocotla,18.64780528,-97.15189778,885
VERACRUZ,Yanga,18.83383611,-96.79849806,2822
VERACRUZ,Yecuatla,19.86618639,-96.77622667,1503
VERACRUZ,Zacualpan,20.43370667,-98.34869694,386
VERACRUZ,Zaragoza,17.9557475,-94.64241361,4513
VERACRUZ,Zentla,19.1153025,-96.85875889,522
VERACRUZ,Zongolica,18.66689083,-96.99836444,3898
VERACRUZ,Zontecomatlán de López y Fuentes,20.76198139,-98.34291667,294
VERACRUZ,Zozocolco de Hidalgo,20.14084528,-97.57551333,1325
VERACRUZ,Agua Dulce,18.13827222,-94.14723889,15150
VERACRUZ,El Higo,21.76873417,-98.45372417,3762
VERACRUZ,Nanchital de Lázaro Cárdenas del Río,18.07214139,-94.41117583,12082
VERACRUZ,Tres Valles,18.24092194,-96.13479694,7728
VERACRUZ,Carlos A. Carrillo,18.37173444,-95.74475972,7388
VERACRUZ,Tatahuicapan de Juárez,18.24644722,-94.76023917,4115
VERACRUZ,Uxpanapa,17.27602361,-94.45133278,1885
VERACRUZ,San Rafael,20.18802528,-96.87095417,3651
VERACRUZ,Santiago Sochiapan,17.66373194,-95.73460194,1022
YUCATÁN,Abalá,20.64757778,-89.68088639,941
YUCATÁN,Acanceh,20.81242167,-89.45354667,5976
YUCATÁN,Akil,20.26705278,-89.34682556,6089
YUCATÁN,Baca,21.10954833,-89.39938222,2465
YUCATÁN,Bokobá,21.00693972,-89.179525,979
YUCATÁN,Buctzotz,21.20189667,-88.79446222,3692
YUCATÁN,Cacalchén,20.98309861,-89.22818,3357
YUCATÁN,Calotmul,21.01928944,-88.17704639,976
YUCATÁN,Cansahcab,21.15810278,-89.10234139,1794
YUCATÁN,Cantamayec,20.47055556,-89.08094417,673
YUCATÁN,Celestún,20.86009167,-90.39946361,2994
YUCATÁN,Cenotillo,20.96577167,-88.60442,1226
YUCATÁN,Conkal,21.07389389,-89.52128389,7152
YUCATÁN,Cuncunul,20.64116306,-88.29663139,528
YUCATÁN,Cuzamá,20.74148417,-89.31696111,2038
YUCATÁN,Chacsinkín,20.17260083,-89.01640889,889
YUCATÁN,Chankom,20.56858306,-88.51234639,347
YUCATÁN,Chapab,20.45875056,-89.45655222,942
YUCATÁN,Chemax,20.65501639,-87.93732806,7784
YUCATÁN,Chicxulub Pueblo,21.13728944,-89.51507611,1942
YUCATÁN,Chichimilá,20.63127,-88.21739667,2567
YUCATÁN,Chikindzonot,20.33365528,-88.48648556,1223
YUCATÁN,Chocholá,20.75023139,-89.83069861,2383
YUCATÁN,Chumayel,20.42953472,-89.30251917,1418
YUCATÁN,Dzán,20.38776417,-89.46887056,2485
YUCATÁN,Dzemul,21.21150306,-89.30881389,1469
YUCATÁN,Dzidzantún,21.24667833,-89.042975,3446
YUCATÁN,Dzilam de Bravo,21.39322917,-88.89187972,919
YUCATÁN,Dzilam González,21.280125,-88.92974056,2648
YUCATÁN,Dzitás,20.83986556,-88.52782222,1418
YUCATÁN,Dzoncauich,21.12916389,-88.89093111,780
YUCATÁN,Espita,21.0110525,-88.3068225,6593
YUCATÁN,Halachó,20.47774583,-90.08222889,5045
